Date_dmy,Time_Relative_sf,Observation,Subject,Tb,Ta,Tc,Ts,Tb.Ta,Tb.Tc,Tb.Ts,treat,mi_hier,mark,nm
28-10-2016,3960.05,n0867,Male =,16.9,17.1,17.5,NA,-0.2,-0.6,NA,maggot,1,=,n0867 =
28-10-2016,4140.62,n0867,Male =,17.1,17,17.5,NA,0.1,-0.4,NA,maggot,1,=,n0867 =
28-10-2016,4320.65,n0867,Male =,16.6,17.1,17.5,NA,-0.5,-0.9,NA,maggot,1,=,n0867 =
28-10-2016,4500.82,n0867,Male =,NA,NA,NA,NA,,NA,NA,maggot,1,=,n0867 =
28-10-2016,5040.76,n0867,Male =,17.2,16.8,17.2,NA,0.4,0,NA,maggot,1,=,n0867 =
28-10-2016,5220.76,n0867,Male =,16.2,16.9,17.3,NA,-0.7,-1.1,NA,maggot,1,=,n0867 =
28-10-2016,5401.13,n0867,Male =,16.9,16.8,17.1,NA,0.1,-0.2,NA,maggot,1,=,n0867 =
28-10-2016,5581.6,n0867,Male =,16.7,17,17.3,NA,-0.3,-0.6,NA,maggot,1,=,n0867 =
28-10-2016,5761.54,n0867,Male =,NA,NA,NA,NA,,NA,NA,maggot,1,=,n0867 =
21-11-2018,11401.65,n0867,Male =,15.1,15.3,15.2,15.6,-0.2,-0.1,-0.5,maggot,1,=,n0867 =
21-11-2018,22803.13,n0867,Male =,14.1,14.3,14.4,14.4,-0.2,-0.3,-0.3,maggot,1,=,n0867 =
27-10-2016,1132.186,n0947,Male =,15.7,16.3,17.1,NA,-0.6,-1.4,NA,maggot,2,=,n0947 =
27-10-2016,1149.775,n0947,Male =,15.8,16.3,17.1,NA,-0.5,-1.3,NA,maggot,2,=,n0947 =
27-10-2016,1259.89,n0947,Male =,16.3,16.3,17.2,NA,0,-0.9,NA,maggot,2,=,n0947 =
27-10-2016,1439.99,n0947,Male =,16.3,16.1,16.9,NA,0.2,-0.6,NA,maggot,2,=,n0947 =
27-10-2016,1619.19,n0947,Male =,16.3,16.2,16.9,NA,0.1,-0.6,NA,maggot,2,=,n0947 =
27-10-2016,1799.53,n0947,Male =,NA,NA,NA,NA,,NA,NA,maggot,2,=,n0947 =
27-10-2016,1979.86,n0947,Male =,16.5,16.1,16.8,NA,0.4,-0.3,NA,maggot,2,=,n0947 =
27-10-2016,2160.1,n0947,Male =,16.4,16.1,16.7,NA,0.3,-0.3,NA,maggot,2,=,n0947 =
27-10-2016,2340.23,n0947,Male =,NA,NA,NA,NA,,NA,NA,maggot,2,=,n0947 =
27-10-2016,2520.44,n0947,Male =,16.3,15.9,16.6,NA,0.4,-0.3,NA,maggot,2,=,n0947 =
27-10-2016,2699.64,n0947,Male =,NA,NA,NA,NA,,NA,NA,maggot,2,=,n0947 =
27-10-2016,2879.97,n0947,Male =,16.4,16,16.5,NA,0.4,-0.1,NA,maggot,2,=,n0947 =
27-10-2016,3060.41,n0947,Male =,16.3,15.9,16.4,NA,0.4,-0.1,NA,maggot,2,=,n0947 =
27-10-2016,3239.88,n0947,Male =,16.3,15.9,16.3,NA,0.4,0,NA,maggot,2,=,n0947 =
27-10-2016,3420.45,n0947,Male =,16,16,16.4,NA,0,-0.4,NA,maggot,2,=,n0947 =
27-10-2016,3599.85,n0947,Male =,15.9,15.9,16.3,NA,0,-0.4,NA,maggot,2,=,n0947 =
27-10-2016,3959.95,n0947,Male =,16.3,15.9,16.3,NA,0.4,0,NA,maggot,2,=,n0947 =
27-10-2016,4140.92,n0947,Male =,17.1,16,16.3,NA,1.1,0.8,NA,maggot,2,=,n0947 =
27-10-2016,4320.82,n0947,Male =,16.1,15.6,16,NA,0.5,0.1,NA,maggot,2,=,n0947 =
27-10-2016,4501.09,n0947,Male =,15.8,15.6,16,NA,0.2,-0.2,NA,maggot,2,=,n0947 =
27-10-2016,4680.59,n0947,Male =,16.8,15.7,16,NA,1.1,0.8,NA,maggot,2,=,n0947 =
27-10-2016,4860.4,n0947,Male =,19.2,15.8,16.2,NA,3.4,3,NA,maggot,2,=,n0947 =
27-10-2016,5040.9,n0947,Male =,19.8,15.6,16.1,NA,4.2,3.7,NA,maggot,2,=,n0947 =
27-10-2016,5220.77,n0947,Male =,20,15.7,16.1,NA,4.3,3.9,NA,maggot,2,=,n0947 =
27-10-2016,5401.24,n0947,Male =,17.6,15.8,16.2,NA,1.8,1.4,NA,maggot,2,=,n0947 =
27-10-2016,5580.71,n0947,Male =,16.6,15.8,16.1,NA,0.8,0.5,NA,maggot,2,=,n0947 =
27-10-2016,5760.21,n0947,Male =,16.2,15.7,16,NA,0.5,0.2,NA,maggot,2,=,n0947 =
27-10-2016,5940.94,n0947,Male =,16.2,15.7,16,NA,0.5,0.2,NA,maggot,2,=,n0947 =
27-10-2016,6661.02,n0947,Male =,16.2,15.7,15.9,NA,0.5,0.3,NA,maggot,2,=,n0947 =
27-10-2016,6841.09,n0947,Male =,16,15.6,15.9,NA,0.4,0.1,NA,maggot,2,=,n0947 =
27-10-2016,7021.49,n0947,Male =,15.9,15.6,15.9,NA,0.3,0,NA,maggot,2,=,n0947 =
27-10-2016,7201.19,n0947,Male =,NA,NA,NA,NA,,NA,NA,maggot,2,=,n0947 =
27-10-2016,7740.53,n0947,Male =,15.9,15.5,15.8,NA,0.4,0.1,NA,maggot,2,=,n0947 =
19-11-2018,13202.7,n0947,Male =,14,14,14.2,14,0,-0.2,0,maggot,2,=,n0947 =
19-11-2018,14402.8,n0947,Male =,13.6,13.8,13.9,13.8,-0.2,-0.3,-0.2,maggot,2,=,n0947 =
19-11-2018,21602.91,n0947,Male =,14.1,13.7,14,13.8,0.4,0.1,0.3,maggot,2,=,n0947 =
19-11-2018,22804.02,n0947,Male =,14,13.7,14,13.7,0.3,0,0.3,maggot,2,=,n0947 =
19-11-2018,34806.87,n0947,Male =,13.8,13.5,13.8,13.5,0.3,0,0.3,maggot,2,=,n0947 =
24-10-2016,1005.696,n1072,Male =,17.3,17.6,17.1,NA,-0.3,0.2,NA,control,2,=,n1072 =
24-10-2016,1015.233,n1072,Male =,17.2,17.6,17.1,NA,-0.4,0.1,NA,control,2,=,n1072 =
24-10-2016,1037.093,n1072,Male =,17.6,17.6,17.1,NA,0,0.5,NA,control,2,=,n1072 =
24-10-2016,1218.688,n1072,Male =,17.5,17.6,17.2,NA,-0.1,0.3,NA,control,2,=,n1072 =
24-10-2016,1399.98,n1072,Male =,17.5,17.5,17,NA,0,0.5,NA,control,2,=,n1072 =
24-10-2016,1580.94,n1072,Male =,19,17.5,17,NA,1.5,2,NA,control,2,=,n1072 =
24-10-2016,1762.26,n1072,Male =,19,17.3,17,NA,1.7,2,NA,control,2,=,n1072 =
24-10-2016,1943.29,n1072,Male =,19.3,17.3,17,NA,2,2.3,NA,control,2,=,n1072 =
24-10-2016,2123.94,n1072,Male =,17.9,17.3,16.9,NA,0.6,1,NA,control,2,=,n1072 =
24-10-2016,2305.67,n1072,Male =,17.4,17.2,16.9,NA,0.2,0.5,NA,control,2,=,n1072 =
24-10-2016,2486.63,n1072,Male =,17.5,17.3,17,NA,0.2,0.5,NA,control,2,=,n1072 =
24-10-2016,2667.99,n1072,Male =,18.7,17.2,16.9,NA,1.5,1.8,NA,control,2,=,n1072 =
24-10-2016,2849.22,n1072,Male =,19.5,17.2,17,NA,2.3,2.5,NA,control,2,=,n1072 =
24-10-2016,3029.64,n1072,Male =,17.9,17.2,16.9,NA,0.7,1,NA,control,2,=,n1072 =
24-10-2016,3210.9,n1072,Male =,NA,NA,NA,NA,,NA,NA,control,2,=,n1072 =
24-10-2016,3392.59,n1072,Male =,17.5,17.3,17,NA,0.2,0.5,NA,control,2,=,n1072 =
24-10-2016,3573.11,n1072,Male =,17.6,17.1,16.9,NA,0.5,0.7,NA,control,2,=,n1072 =
24-10-2016,3754.14,n1072,Male =,NA,NA,NA,NA,,NA,NA,control,2,=,n1072 =
24-10-2016,3934.66,n1072,Male =,17.3,17.1,16.9,NA,0.2,0.4,NA,control,2,=,n1072 =
24-10-2016,4478.84,n1072,Male =,17.2,17.2,17,NA,0,0.2,NA,control,2,=,n1072 =
24-10-2016,4659.93,n1072,Male =,17.5,17.1,17,NA,0.4,0.5,NA,control,2,=,n1072 =
24-10-2016,4841.59,n1072,Male =,NA,NA,NA,NA,,NA,NA,control,2,=,n1072 =
24-10-2016,5021.85,n1072,Male =,NA,NA,NA,NA,,NA,NA,control,2,=,n1072 =
24-10-2016,5203.24,n1072,Male =,NA,NA,NA,NA,,NA,NA,control,2,=,n1072 =
24-10-2016,5384.03,n1072,Male =,NA,NA,NA,NA,,NA,NA,control,2,=,n1072 =
24-10-2016,5565.56,n1072,Male =,NA,NA,NA,NA,,NA,NA,control,2,=,n1072 =
24-10-2016,5746.85,n1072,Male =,NA,NA,NA,NA,,NA,NA,control,2,=,n1072 =
24-10-2016,5927.14,n1072,Male =,NA,NA,NA,NA,,NA,NA,control,2,=,n1072 =
24-10-2016,6109.6,n1072,Male =,17,17,17,NA,0,0,NA,control,2,=,n1072 =
24-10-2016,6289.86,n1072,Male =,17,16.9,16.9,NA,0.1,0.1,NA,control,2,=,n1072 =
24-10-2016,6470.91,n1072,Male =,17.2,16.8,17.7,NA,0.4,-0.5,NA,control,2,=,n1072 =
24-10-2016,6652.37,n1072,Male =,NA,NA,NA,NA,,NA,NA,control,2,=,n1072 =
24-10-2016,7015.2,n1072,Male =,16.3,16.7,16.7,NA,-0.4,-0.4,NA,control,2,=,n1072 =
24-10-2016,7376.74,n1072,Male =,NA,NA,NA,NA,,NA,NA,control,2,=,n1072 =
24-10-2016,7558.1,n1072,Male =,NA,NA,NA,NA,,NA,NA,control,2,=,n1072 =
24-10-2016,7739.7,n1072,Male =,NA,NA,NA,NA,,NA,NA,control,2,=,n1072 =
24-10-2016,7921.09,n1072,Male =,17.3,17,16.9,NA,0.3,0.4,NA,control,2,=,n1072 =
24-10-2016,8101.98,n1072,Male =,17.1,16.8,16.7,NA,0.3,0.4,NA,control,2,=,n1072 =
29-10-2015,442.717,n2801,Male =,17.9,17.6,17.5,NA,0.3,0.4,NA,control,1,=,n2801 =
29-10-2015,583.968,n2801,Male =,20.9,17.6,17.5,NA,3.3,3.4,NA,control,1,=,n2801 =
29-10-2015,719.345,n2801,Male =,18.9,17.5,17.3,NA,1.4,1.6,NA,control,1,=,n2801 =
29-10-2015,899.88,n2801,Male =,18.9,17.5,17.4,NA,1.4,1.5,NA,control,1,=,n2801 =
29-10-2015,1140.06,n2801,Male =,18.5,17.5,17.4,NA,1,1.1,NA,control,1,=,n2801 =
29-10-2015,1320.16,n2801,Male =,18,17.5,17.5,NA,0.5,0.5,NA,control,1,=,n2801 =
29-10-2015,1679.9,n2801,Male =,18.5,17.6,17.6,NA,0.9,0.9,NA,control,1,=,n2801 =
29-10-2015,1860.47,n2801,Male =,18.8,17.6,17.6,NA,1.2,1.2,NA,control,1,=,n2801 =
29-10-2015,2040.51,n2801,Male =,18,17.5,17.4,NA,0.5,0.6,NA,control,1,=,n2801 =
29-10-2015,2220.61,n2801,Male =,18.3,17.6,17.6,NA,0.7,0.7,NA,control,1,=,n2801 =
29-10-2015,2400.54,n2801,Male =,18.3,17.6,17.5,NA,0.7,0.8,NA,control,1,=,n2801 =
29-10-2015,2760.55,n2801,Male =,17.8,17.4,17.4,NA,0.4,0.4,NA,control,1,=,n2801 =
29-10-2015,3481.23,n2801,Male =,18.2,17.4,17.5,NA,0.8,0.7,NA,control,1,=,n2801 =
29-10-2015,3660.39,n2801,Male =,18,17.4,17.4,NA,0.6,0.6,NA,control,1,=,n2801 =
29-10-2015,3840.93,n2801,Male =,17.8,17.4,17.5,NA,0.4,0.3,NA,control,1,=,n2801 =
29-10-2015,4021.23,n2801,Male =,18,17.3,17.4,NA,0.7,0.6,NA,control,1,=,n2801 =
29-10-2015,4201.53,n2801,Male =,20.8,17.4,17.5,NA,3.4,3.3,NA,control,1,=,n2801 =
29-10-2015,4381.44,n2801,Male =,20.6,17.3,17.4,NA,3.3,3.2,NA,control,1,=,n2801 =
29-10-2015,4561.51,n2801,Male =,21.2,17.2,17.4,NA,4,3.8,NA,control,1,=,n2801 =
29-10-2015,4740.91,n2801,Male =,21.7,17.4,17.6,NA,4.3,4.1,NA,control,1,=,n2801 =
29-10-2015,4921.08,n2801,Male =,21.1,17.4,17.6,NA,3.7,3.5,NA,control,1,=,n2801 =
29-10-2015,5101.11,n2801,Male =,19.9,17.2,17.4,NA,2.7,2.5,NA,control,1,=,n2801 =
29-10-2015,5281.78,n2801,Male =,20.1,17.3,17.4,NA,2.8,2.7,NA,control,1,=,n2801 =
29-10-2015,5461.95,n2801,Male =,19.1,17.4,17.6,NA,1.7,1.5,NA,control,1,=,n2801 =
29-10-2015,5641.35,n2801,Male =,20.2,17.4,17.6,NA,2.8,2.6,NA,control,1,=,n2801 =
29-10-2015,5821.85,n2801,Male =,20.3,17.3,17.4,NA,3,2.9,NA,control,1,=,n2801 =
29-10-2015,6001.92,n2801,Male =,20.5,17.3,17.5,NA,3.2,3,NA,control,1,=,n2801 =
29-10-2015,6361.89,n2801,Male =,20.5,17.3,17.5,NA,3.2,3,NA,control,1,=,n2801 =
29-10-2015,6542.03,n2801,Male =,20.5,17.3,17.5,NA,3.2,3,NA,control,1,=,n2801 =
29-10-2015,6721.43,n2801,Male =,22,17.4,17.7,NA,4.6,4.3,NA,control,1,=,n2801 =
29-10-2015,6901.77,n2801,Male =,21.7,17.4,17.6,NA,4.3,4.1,NA,control,1,=,n2801 =
29-10-2015,7082,n2801,Male =,20.5,17.2,17.5,NA,3.3,3,NA,control,1,=,n2801 =
29-10-2015,7261.34,n2801,Male =,19,17.1,17.3,NA,1.9,1.7,NA,control,1,=,n2801 =
29-10-2015,7442.14,n2801,Male =,18.4,17.3,17.6,NA,1.1,0.8,NA,control,1,=,n2801 =
03-07-2018,13203.33,n2801,Male =,16.4,15.8,15.8,15.7,0.6,0.6,0.7,control,1,=,n2801 =
03-07-2018,13803.51,n2801,Male =,16.6,15.9,15.7,15.8,0.7,0.9,0.8,control,1,=,n2801 =
04-07-2018,21604.51,n2801,Male =,16.6,15.8,15.9,15.8,0.8,0.7,0.8,control,1,=,n2801 =
04-07-2018,22805.15,n2801,Male =,16.2,15.7,15.8,15.7,0.5,0.4,0.5,control,1,=,n2801 =
04-07-2018,23405.966,n2801,Male =,16.8,15.7,15.7,15.7,1.1,1.1,1.1,control,1,=,n2801 =
04-07-2018,33006.85,n2801,Male =,16.2,15.6,15.6,15.7,0.6,0.6,0.5,control,1,=,n2801 =
04-07-2018,33602.63,n2801,Male =,16.5,15.8,15.8,15.9,0.7,0.7,0.6,control,1,=,n2801 =
04-07-2018,34206.89,n2801,Male =,16.4,15.6,15.7,15.6,0.8,0.7,0.8,control,1,=,n2801 =
04-07-2018,34807.97,n2801,Male =,16.4,15.7,15.8,15.6,0.7,0.6,0.8,control,1,=,n2801 =
04-07-2018,36008.98,n2801,Male =,16.3,15.7,15.6,15.7,0.6,0.7,0.6,control,1,=,n2801 =
26-11-2015,180.002,n2802,Male =,18.7,17.6,17.2,NA,1.1,1.5,NA,control,2,=,n2802 =
26-11-2015,359.871,n2802,Male =,19.3,17.5,17.2,NA,1.8,2.1,NA,control,2,=,n2802 =
26-11-2015,540.34,n2802,Male =,18.3,17.5,17.1,NA,0.8,1.2,NA,control,2,=,n2802 =
26-11-2015,1800.19,n2802,Male =,18.4,17.5,17.4,NA,0.9,1,NA,control,2,=,n2802 =
26-11-2015,1980.36,n2802,Male =,18.5,17.4,17.2,NA,1.1,1.3,NA,control,2,=,n2802 =
26-11-2015,2160.53,n2802,Male =,20.3,17.1,16.9,NA,3.2,3.4,NA,control,2,=,n2802 =
18-10-2016,129.804,n2837,Male =,17.6,17.4,16.6,NA,0.2,1,NA,maggot,3,=,n2837 =
18-10-2016,137.647,n2837,Male =,17.5,17.4,16.6,NA,0.1,0.9,NA,maggot,3,=,n2837 =
18-10-2016,179.803,n2837,Male =,17.4,17.5,16.7,NA,-0.1,0.7,NA,maggot,3,=,n2837 =
18-10-2016,719.776,n2837,Male =,NA,NA,NA,NA,,NA,NA,maggot,3,=,n2837 =
18-10-2016,899.74,n2837,Male =,17.7,17.5,17.3,NA,0.2,0.4,NA,maggot,3,=,n2837 =
18-10-2016,1079.91,n2837,Male =,17.7,17.4,17.2,NA,0.3,0.5,NA,maggot,3,=,n2837 =
18-10-2016,1259.21,n2837,Male =,18,17.5,17.3,NA,0.5,0.7,NA,maggot,3,=,n2837 =
18-10-2016,1619.72,n2837,Male =,18.1,17.4,17.4,NA,0.7,0.7,NA,maggot,3,=,n2837 =
18-10-2016,1800.16,n2837,Male =,17.9,17.4,17.4,NA,0.5,0.5,NA,maggot,3,=,n2837 =
18-10-2016,1980.46,n2837,Male =,17.9,17.4,17.4,NA,0.5,0.5,NA,maggot,3,=,n2837 =
18-10-2016,2159.46,n2837,Male =,17.8,17.4,17.4,NA,0.4,0.4,NA,maggot,3,=,n2837 =
18-10-2016,2339.66,n2837,Male =,17.6,17.3,17.5,NA,0.3,0.1,NA,maggot,3,=,n2837 =
18-10-2016,2519.76,n2837,Male =,17.9,17.3,17.4,NA,0.6,0.5,NA,maggot,3,=,n2837 =
18-10-2016,2700.5,n2837,Male =,18.1,17.4,17.5,NA,0.7,0.6,NA,maggot,3,=,n2837 =
18-10-2016,2880.24,n2837,Male =,NA,NA,NA,NA,,NA,NA,maggot,3,=,n2837 =
18-10-2016,3060.67,n2837,Male =,NA,NA,NA,NA,,NA,NA,maggot,3,=,n2837 =
18-10-2016,3240.01,n2837,Male =,17.8,17.4,17.5,NA,0.4,0.3,NA,maggot,3,=,n2837 =
18-10-2016,3420.41,n2837,Male =,17.8,17.3,17.5,NA,0.5,0.3,NA,maggot,3,=,n2837 =
18-10-2016,3599.88,n2837,Male =,18.3,17.6,17.9,NA,0.7,0.4,NA,maggot,3,=,n2837 =
18-10-2016,3779.85,n2837,Male =,18,17.5,17.7,NA,0.5,0.3,NA,maggot,3,=,n2837 =
18-10-2016,3960.28,n2837,Male =,18.1,17.5,17.7,NA,0.6,0.4,NA,maggot,3,=,n2837 =
18-10-2016,4139.65,n2837,Male =,NA,NA,NA,NA,,NA,NA,maggot,3,=,n2837 =
18-10-2016,4319.75,n2837,Male =,18.1,17.5,17.8,NA,0.6,0.3,NA,maggot,3,=,n2837 =
18-10-2016,4500.15,n2837,Male =,17.8,17.2,17.5,NA,0.6,0.3,NA,maggot,3,=,n2837 =
18-10-2016,4680.29,n2837,Male =,17.7,17.3,17.6,NA,0.4,0.1,NA,maggot,3,=,n2837 =
18-10-2016,4860.93,n2837,Male =,17.6,17.2,17.4,NA,0.4,0.2,NA,maggot,3,=,n2837 =
18-10-2016,5039.66,n2837,Male =,NA,NA,NA,NA,,NA,NA,maggot,3,=,n2837 =
18-10-2016,5219.93,n2837,Male =,17.9,17.3,17.6,NA,0.6,0.3,NA,maggot,3,=,n2837 =
18-10-2016,5400.13,n2837,Male =,18.1,17.4,17.7,NA,0.7,0.4,NA,maggot,3,=,n2837 =
18-10-2016,5580.6,n2837,Male =,17.9,17.3,17.6,NA,0.6,0.3,NA,maggot,3,=,n2837 =
18-10-2016,5760.8,n2837,Male =,17.9,17.3,17.5,NA,0.6,0.4,NA,maggot,3,=,n2837 =
18-10-2016,5940.81,n2837,Male =,17.8,17.2,17.5,NA,0.6,0.3,NA,maggot,3,=,n2837 =
18-10-2016,6120.07,n2837,Male =,18.1,17.3,17.6,NA,0.8,0.5,NA,maggot,3,=,n2837 =
18-10-2016,6300.04,n2837,Male =,17.6,17.3,17.7,NA,0.3,-0.1,NA,maggot,3,=,n2837 =
18-10-2016,6480.08,n2837,Male =,17.9,17.3,17.6,NA,0.6,0.3,NA,maggot,3,=,n2837 =
18-10-2016,6660.88,n2837,Male =,17.9,17.3,17.6,NA,0.6,0.3,NA,maggot,3,=,n2837 =
18-10-2016,6841.32,n2837,Male =,17.9,17.3,17.6,NA,0.6,0.3,NA,maggot,3,=,n2837 =
18-10-2016,7020.42,n2837,Male =,18,17.3,17.6,NA,0.7,0.4,NA,maggot,3,=,n2837 =
18-10-2016,7200.29,n2837,Male =,17.7,17.2,17.5,NA,0.5,0.2,NA,maggot,3,=,n2837 =
29-06-2018,11401.34,n2837,Male =,16.4,16,16.1,15.5,0.4,0.3,0.9,maggot,3,=,n2837 =
29-06-2018,12002.09,n2837,Male =,16,15.7,15.9,15.3,0.3,0.1,0.7,maggot,3,=,n2837 =
29-06-2018,12602.07,n2837,Male =,17.1,15.9,16.1,15.5,1.2,1,1.6,maggot,3,=,n2837 =
29-06-2018,13202.03,n2837,Male =,16.9,15.8,16,15.5,1.1,0.9,1.4,maggot,3,=,n2837 =
29-06-2018,14402.4,n2837,Male =,15.7,15.7,15.9,15.4,0,-0.2,0.3,maggot,3,=,n2837 =
29-06-2018,21604.07,n2837,Male =,16.3,16.1,16.5,15.9,0.2,-0.2,0.4,maggot,3,=,n2837 =
18-10-2016,86.78,n2862,Male =,17.2,17.5,17.4,NA,-0.3,-0.2,NA,control,2,=,n2862 =
18-10-2016,245.121,n2862,Male =,17.6,17.4,17.4,NA,0.2,0.2,NA,control,2,=,n2862 =
18-10-2016,600.619,n2862,Male =,17.5,17.3,17.2,NA,0.2,0.3,NA,control,2,=,n2862 =
18-10-2016,780.22,n2862,Male =,17.6,17.3,17.1,NA,0.3,0.5,NA,control,2,=,n2862 =
18-10-2016,960.76,n2862,Male =,17.6,17.2,17.1,NA,0.4,0.5,NA,control,2,=,n2862 =
18-10-2016,1140.83,n2862,Male =,17.7,17.3,17.1,NA,0.4,0.6,NA,control,2,=,n2862 =
18-10-2016,1320.99,n2862,Male =,18.5,17.3,17.2,NA,1.2,1.3,NA,control,2,=,n2862 =
18-10-2016,1500.86,n2862,Male =,19.9,17.1,17,NA,2.8,2.9,NA,control,2,=,n2862 =
18-10-2016,1681.2,n2862,Male =,18.4,17.4,17.3,NA,1,1.1,NA,control,2,=,n2862 =
18-10-2016,2040.9,n2862,Male =,20.7,17.3,17.3,NA,3.4,3.4,NA,control,2,=,n2862 =
18-10-2016,2221.04,n2862,Male =,23,17.2,17.2,NA,5.8,5.8,NA,control,2,=,n2862 =
18-10-2016,3661.12,n2862,Male =,17.2,17.1,17.1,NA,0.1,0.1,NA,control,2,=,n2862 =
18-10-2016,5281.28,n2862,Male =,17.2,17.1,17.2,NA,0.1,0,NA,control,2,=,n2862 =
18-10-2016,6001.28,n2862,Male =,18.6,17,17.1,NA,1.6,1.5,NA,control,2,=,n2862 =
18-10-2016,6181.45,n2862,Male =,18,17,17.1,NA,1,0.9,NA,control,2,=,n2862 =
18-10-2016,7260.9,n2862,Male =,17.1,16.9,17.1,NA,0.2,0,NA,control,2,=,n2862 =
17-10-2016,899.95,n2886,Male =,19.4,17.7,17.7,NA,1.7,1.7,NA,control,1,=,n2886 =
17-10-2016,2519.83,n2886,Male =,18.2,17.6,17.7,NA,0.6,0.5,NA,control,1,=,n2886 =
17-10-2016,4870.81,n2886,Male =,17.2,17.1,17.2,NA,0.1,0,NA,control,1,=,n2886 =
17-10-2016,4879.32,n2886,Male =,17.2,17.1,17.2,NA,0.1,0,NA,control,1,=,n2886 =
17-10-2016,5940.97,n2886,Male =,17.5,17.3,17.4,NA,0.2,0.1,NA,control,1,=,n2886 =
17-10-2016,6121.34,n2886,Male =,NA,NA,NA,NA,,NA,NA,control,1,=,n2886 =
17-10-2016,6301.71,n2886,Male =,NA,NA,NA,NA,,NA,NA,control,1,=,n2886 =
17-10-2016,6480.98,n2886,Male =,20.3,17.4,17.6,NA,2.9,2.7,NA,control,1,=,n2886 =
17-10-2016,6661.15,n2886,Male =,21.1,17.5,17.7,NA,3.6,3.4,NA,control,1,=,n2886 =
17-10-2016,6841.59,n2886,Male =,21,17.2,17.4,NA,3.8,3.6,NA,control,1,=,n2886 =
17-10-2016,7021.59,n2886,Male =,18.5,17.2,17.3,NA,1.3,1.2,NA,control,1,=,n2886 =
17-10-2016,7201.56,n2886,Male =,18.1,17.1,17.1,NA,1,1,NA,control,1,=,n2886 =
17-10-2016,7381.29,n2886,Male =,17.9,17.1,17.2,NA,0.8,0.7,NA,control,1,=,n2886 =
28-06-2018,10801.43,n2886,Male =,16.6,15.7,15.7,15.7,0.9,0.9,0.9,control,1,=,n2886 =
28-06-2018,12601.78,n2886,Male =,16.7,15.7,15.7,15.6,1,1,1.1,control,1,=,n2886 =
28-06-2018,13202,n2886,Male =,16.8,15.7,15.7,15.5,1.1,1.1,1.3,control,1,=,n2886 =
28-06-2018,13801.62,n2886,Male =,16.3,15.6,15.6,15.4,0.7,0.7,0.9,control,1,=,n2886 =
28-06-2018,14401.94,n2886,Male =,15.9,15.5,15.5,15.4,0.4,0.4,0.5,control,1,=,n2886 =
28-06-2018,21603.95,n2886,Male =,16.8,15.6,15.7,15.6,1.2,1.1,1.2,control,1,=,n2886 =
28-06-2018,22203.94,n2886,Male =,16.3,15.6,15.7,15.7,0.7,0.6,0.6,control,1,=,n2886 =
28-06-2018,23403.863,n2886,Male =,16.3,15.6,15.7,15.7,0.7,0.6,0.6,control,1,=,n2886 =
28-06-2018,24004.72,n2886,Male =,16.2,15.7,15.8,15.8,0.5,0.4,0.4,control,1,=,n2886 =
28-06-2018,24610.01,n2886,Male =,16.6,15.7,15.8,15.7,0.9,0.8,0.9,control,1,=,n2886 =
28-06-2018,25205.02,n2886,Male =,16.8,15.6,15.7,15.7,1.2,1.1,1.1,control,1,=,n2886 =
28-06-2018,32405.5,n2886,Male =,16,15.4,15.5,15.5,0.6,0.5,0.5,control,1,=,n2886 =
28-06-2018,33006.22,n2886,Male =,16.2,15.6,15.7,15.6,0.6,0.5,0.6,control,1,=,n2886 =
28-06-2018,33606.6,n2886,Male =,16.4,15.7,15.8,15.7,0.7,0.6,0.7,control,1,=,n2886 =
28-06-2018,34807.38,n2886,Male =,16.4,15.4,15.5,15.4,1,0.9,1,control,1,=,n2886 =
28-06-2018,35406.63,n2886,Male =,16.7,15.5,15.6,15.5,1.2,1.1,1.2,control,1,=,n2886 =
28-06-2018,36007.04,n2886,Male =,16.4,15.5,15.6,15.5,0.9,0.8,0.9,control,1,=,n2886 =
12-10-2016,445.752,n2887,Male =,24.5,17.9,17.9,NA,6.6,6.6,NA,control,1,=,n2887 =
12-10-2016,5241.59,n2887,Male =,16.9,17.3,17.3,NA,-0.4,-0.4,NA,control,1,=,n2887 =
12-10-2016,5421.26,n2887,Male =,19.4,17.3,17.3,NA,2.1,2.1,NA,control,1,=,n2887 =
12-10-2016,5601.43,n2887,Male =,22.5,17.3,17.4,NA,5.2,5.1,NA,control,1,=,n2887 =
12-10-2016,5859.63,n2887,Male =,22,17.4,17.6,NA,4.6,4.4,NA,control,1,=,n2887 =
12-10-2016,6039.84,n2887,Male =,21.5,17.3,17.3,NA,4.2,4.2,NA,control,1,=,n2887 =
12-10-2016,6219.97,n2887,Male =,19.4,17.2,17.3,NA,2.2,2.1,NA,control,1,=,n2887 =
12-10-2016,6399.37,n2887,Male =,18.3,17.2,17.3,NA,1.1,1,NA,control,1,=,n2887 =
12-10-2016,6579.74,n2887,Male =,17.8,17.2,17.3,NA,0.6,0.5,NA,control,1,=,n2887 =
12-10-2016,6759.81,n2887,Male =,18.9,17.2,17.3,NA,1.7,1.6,NA,control,1,=,n2887 =
12-10-2016,6939.91,n2887,Male =,21.4,17.2,17.3,NA,4.2,4.1,NA,control,1,=,n2887 =
12-10-2016,7120.32,n2887,Male =,19.5,17.1,17.2,NA,2.4,2.3,NA,control,1,=,n2887 =
12-10-2016,7299.05,n2887,Male =,19.2,17.2,17.2,NA,2,2,NA,control,1,=,n2887 =
